  -0.2407493598   -2.2224064453    0.9351108263
  -0.0341404634   -2.1340975649    0.9351108263
  -2.0381388480   -0.9166107056    0.7737273363
  -2.0381388480   -1.1442804516    0.7737273363
  -2.0016180524   -1.3690019343    0.7737273363
  -1.9295223306   -1.5849549852    0.7737273363
  -1.8237189241   -1.7865465337    0.7737273363
  -1.6869480853   -1.9685554646    0.7737273363
  -1.5227521073   -2.1262678423    0.7737273363
  -1.3353835795   -2.2555989989    0.7737273363
  -1.1296952485   -2.3531993255    0.7737273363
  -0.9110143339   -2.4165410249    0.7737273363
  -0.6850045566   -2.4439835803    0.7737273363
  -0.4575194511   -2.4348162439    0.7737273363
  -0.2344507622   -2.3892764450    0.7737273363
  -0.0215758516   -2.3085436404    0.7737273363
   0.1755919321   -2.1947087674    0.7737273363
  -2.1462679038   -0.6922460936    0.5940678836
  -2.1793309576   -0.9169057824    0.5940678836
  -2.1793309576   -1.1439853748    0.5940678836
  -2.1462679038   -1.3686450636    0.5940678836
  -2.0808464777   -1.5860966175    0.5940678836
  -1.9844610236   -1.7917054343    0.5940678836
  -1.8591658299   -1.9810893189    0.5940678836
  -1.7076313462   -2.1502118826    0.5940678836
  -1.5330872670   -2.2954685716    0.5940678836
  -1.3392536962   -2.4137634918    0.5940678836
  -1.1302618600   -2.5025753923    0.5940678836
  -0.9105660563   -2.5600114017    0.5940678836
  -0.6848487200   -2.5848473711    0.5940678836
  -0.4579206241   -2.5765539650    0.5940678836
  -0.2346183470   -2.5353079429    0.5940678836
  -0.0197011890   -2.4619883922    0.5940678836
   0.1822502637   -2.3581579918    0.5940678836
   0.3669317665   -2.2260297064    0.5940678836
   0.5304071539   -2.0684196210    0.5940678836
  -2.1630049398   -0.3637166183    0.3987523074
  -2.2394944505   -0.5789374746    0.3987523074
  -2.2859656309   -0.8025690725    0.3987523074
  -2.3015528110   -1.0304455786    0.3987523074
  -2.2859656309   -1.2583220847    0.3987523074
  -2.2394944505   -1.4819536826    0.3987523074
  -2.1630049398   -1.6971745388    0.3987523074
  -2.0579219537   -1.8999754960    0.3987523074
  -1.9262029895   -2.0865787561    0.3987523074
  -1.7703017222   -2.2535082533    0.3987523074
  -1.5931222974   -2.3976544071    0.3987523074
  -1.3979652326   -2.5163320472    0.3987523074
  -1.1884659347   -2.6073304338    0.3987523074
  -0.9685269791   -2.6689544392    0.3987523074
  -0.7422454125   -2.7000561246    0.3987523074
  -0.5138364324   -2.7000561246    0.3987523074
  -0.2875548659   -2.6689544392    0.3987523074
  -0.0676159103   -2.6073304338    0.3987523074
   0.1418833876   -2.5163320472    0.3987523074
   0.3370404524   -2.3976544071    0.3987523074
   0.5142198772   -2.2535082533    0.3987523074
   0.6701211445   -2.0865787561    0.3987523074
  -2.2202157159   -0.2636946094    0.1906287488
  -2.3051939206   -0.4735924177    0.1906287488
  -2.3626333193   -0.6926337396    0.1906287488
  -2.3915907589   -0.9172219225    0.1906287488
  -2.3915907589   -1.1436692347    0.1906287488
  -2.3626333193   -1.3682574176    0.1906287488
  -2.3051939206   -1.5872987395    0.1906287488
  -2.2202157159   -1.7971965478    0.1906287488
  -2.1090940452   -1.9945043265    0.1906287488
  -1.9736535232   -2.1759822871    0.1906287488
  -1.8161180795   -2.3386505667    0.1906287488
  -1.6390744416   -2.4798381565    0.1906287488
  -1.4454296614   -2.5972267603    0.1906287488
  -1.2383633807   -2.6888888604    0.1906287488
  -1.0212756220   -2.7533193676    0.1906287488
  -0.7977309605   -2.7894603349    0.1906287488
  -0.5713999932   -2.7967183285    0.1906287488
  -0.3459990685   -2.7749741723    0.1906287488
  -0.1252292631   -2.7245849049    0.1906287488
   0.0872843886   -2.6463779166    0.1906287488
   0.2880524186   -2.5416373640    0.1906287488
   0.4737782212   -2.4120830840    0.1906287488
   0.6414121839   -2.2598423544    0.1906287488
  -2.1882574136   -0.0644004267   -0.0272678822
  -2.2951474052   -0.2634548943   -0.0272678822
  -2.3767657619   -0.4741361588   -0.0272678822
  -2.4318752326   -0.6932505070   -0.0272678822
  -2.4596404139   -0.9174763888   -0.0272678822
  -2.4596404139   -1.1434147684   -0.0272678822
  -2.4318752326   -1.3676406502   -0.0272678822
  -2.3767657619   -1.5867549984   -0.0272678822
  -2.2951474052   -1.7974362629   -0.0272678822
  -2.1882574136   -1.9964907304   -0.0272678822
  -2.0577161304   -2.1809009382   -0.0272678822
  -1.9055024284   -2.3478714154   -0.0272678822
  -1.7339237121   -2.4948710599   -0.0272678822
  -1.5455809400   -2.6196715068   -0.0272678822
  -1.3433291965   -2.7203809086   -0.0272678822
  -1.1302344119   -2.7954726135   -0.0272678822
  -0.9095268859   -2.8438083076   -0.0272678822
  -0.6845523196   -2.8646552712   -0.0272678822
  -0.4587210982   -2.8576974856   -0.0272678822
  -0.2354565927   -2.8230404237   -0.0272678822
  -0.0181432654   -2.7612094512   -0.0272678822
   0.1899246350   -2.6731418626   -0.0272678822
   0.3855930114   -2.5601726728   -0.0272678822
   0.5658957306   -2.4240143796   -0.0272678822
   0.7280995871   -2.2667310039   -0.0272678822
  -2.1721395237    0.0353687310   -0.2517601620
  -2.2893510251   -0.1585227747   -0.2517601620
  -2.3823368842   -0.3651288783   -0.2517601620
  -2.4497411578   -0.5814367975   -0.2517601620
  -2.4905809400   -0.8042922758   -0.2517601620
  -2.5042606945   -1.0304455786   -0.2517601620
  -2.4905809400   -1.2565988813   -0.2517601620
  -2.4497411578   -1.4794543597   -0.2517601620
  -2.3823368842   -1.6957622789   -0.2517601620
  -2.2893510251   -1.9023683825   -0.2517601620
  -2.1721395237   -2.0962598882   -0.2517601620
  -2.0324115878   -2.2746094213   -0.2517601620
  -1.8722047652   -2.4348162439   -0.2517601620
  -1.6938552321   -2.5745441799   -0.2517601620
  -1.4999637264   -2.6917556812   -0.2517601620
  -1.2933576228   -2.7847415403   -0.2517601620
  -1.0770497036   -2.8521458140   -0.2517601620
  -0.8541942252   -2.8929855961   -0.2517601620
  -0.6280409225   -2.9066653506   -0.2517601620
  -0.4018876197   -2.8929855961   -0.2517601620
  -0.1790321414   -2.8521458140   -0.2517601620
   0.0372757778   -2.7847415403   -0.2517601620
   0.2438818814   -2.6917556812   -0.2517601620
   0.4377733871   -2.5745441799   -0.2517601620
   0.6161229202   -2.4348162439   -0.2517601620
   0.7763297428   -2.2746094213   -0.2517601620
  -2.1303158168    0.1164066970   -0.4795744877
  -2.2554133487   -0.0693217643   -0.4795744877
  -2.3576661391   -0.2685422972   -0.4795744877
  -2.4356387828   -0.4784582821   -0.4795744877
  -2.4882367148   -0.6961229586   -0.4795744877
  -2.5147215755   -0.9184807919   -0.4795744877
